Question,Your_Answer,Round,TimeStamp
798 - 288 = ,510, 2,26/8/2017 4:30:24 PM
763 - 560 = ,203, 3,26/8/2017 4:39:28 PM
536 - 151 = ,385, 3,26/8/2017 4:39:28 PM
894 - 727 = ,167, 3,26/8/2017 4:39:28 PM
160 + 484 = ,644, 3,26/8/2017 4:39:28 PM
757 - 473 = ,284, 3,26/8/2017 4:39:28 PM
319 + 271 = ,590, 3,26/8/2017 4:39:28 PM
687 - 446 = ,241, 3,26/8/2017 4:39:28 PM
827 - 522 = ,305, 3,26/8/2017 4:39:28 PM
382 + 234 = ,616, 3,26/8/2017 4:39:28 PM
390 - 195 = ,195, 3,26/8/2017 4:39:28 PM
619 - 413 = ,206, 3,26/8/2017 4:39:28 PM
817 - 422 = ,395, 3,26/8/2017 4:39:28 PM
151 + 223 = ,374, 3,26/8/2017 4:39:28 PM
367 + 569 = ,936, 3,26/8/2017 4:39:28 PM
412 + 447 = ,859, 3,26/8/2017 4:39:28 PM
770 + 200 = ,970, 3,26/8/2017 4:39:28 PM
322 - 205 = ,117, 3,26/8/2017 4:39:28 PM
324 - 109 = ,215, 3,26/8/2017 4:39:28 PM
399 - 252 = ,147, 3,26/8/2017 4:39:28 PM
179 + 366 = ,545, 3,26/8/2017 4:39:28 PM
