Question,Your_Answer,Round,TimeStamp
59 + 80 = ,139, 2,24/8/2017 8:13:36 PM
50 + 95 = ,145, 2,24/8/2017 8:13:36 PM
142 - 72 = ,70, 2,24/8/2017 8:13:36 PM
140 - 58 = ,82, 2,24/8/2017 8:13:36 PM
124 + 67 = ,191, 2,24/8/2017 8:13:36 PM
79 + 114 = ,193, 2,24/8/2017 8:13:36 PM
51 + 81 = ,132, 2,24/8/2017 8:13:36 PM
62 + 112 = ,174, 2,24/8/2017 8:13:36 PM
116 + 80 = ,196, 2,24/8/2017 8:13:36 PM
135 - 70 = ,65, 2,24/8/2017 8:13:36 PM
