Question,Your_Answer,Round,TimeStamp
44 + 24 = ,68, 24,15/8/2017 7:35:01 PM
43 + 53 = ,96, 24,15/8/2017 7:35:01 PM
39 + 60 = ,99, 24,15/8/2017 7:35:01 PM
69 - 58 = ,11, 24,15/8/2017 7:35:01 PM
72 - 50 = ,22, 24,15/8/2017 7:35:01 PM
84 - 11 = ,73, 24,15/8/2017 7:35:01 PM
35 - 30 = ,05, 24,15/8/2017 7:35:01 PM
77 + 19 = ,96, 24,15/8/2017 7:35:01 PM
37 - 10 = ,27, 25,15/8/2017 7:38:36 PM
75 - 56 = ,19, 25,15/8/2017 7:38:36 PM
91 - 72 = ,19, 25,15/8/2017 7:38:36 PM
69 + 17 = ,86, 25,15/8/2017 7:38:36 PM
28 + 23 = ,51, 25,15/8/2017 7:38:36 PM
37 + 22 = ,59, 25,15/8/2017 7:38:36 PM
74 - 58 = ,16, 25,15/8/2017 7:38:36 PM
74 - 24 = ,50, 25,15/8/2017 7:38:36 PM
38 + 33 = ,71, 25,15/8/2017 7:38:36 PM
14 + 46 = ,60, 25,15/8/2017 7:38:36 PM
45 + 32 = ,77, 25,15/8/2017 7:38:36 PM
27 + 14 = ,41, 25,15/8/2017 7:38:36 PM
65 - 22 = ,43, 25,15/8/2017 7:38:36 PM
90 - 46 = ,44, 25,15/8/2017 7:38:36 PM
81 - 38 = ,43, 25,15/8/2017 7:38:36 PM
78 + 17 = ,95, 25,15/8/2017 7:38:36 PM
48 + 32 = ,80, 25,15/8/2017 7:38:36 PM
51 - 33 = ,18, 25,15/8/2017 7:38:36 PM
83 - 12 = ,71, 25,15/8/2017 7:38:36 PM
18 + 13 = ,31, 25,15/8/2017 7:38:36 PM
23 + 11 = ,34, 26,15/8/2017 7:42:29 PM
76 - 34 = ,42, 26,15/8/2017 7:42:29 PM
89 - 51 = ,38, 26,15/8/2017 7:42:29 PM
56 + 35 = ,91, 26,15/8/2017 7:42:29 PM
96 - 20 = ,76, 26,15/8/2017 7:42:29 PM
54 + 30 = ,84, 26,15/8/2017 7:42:29 PM
84 - 52 = ,32, 26,15/8/2017 7:42:29 PM
84 + 14 = ,98, 26,15/8/2017 7:42:29 PM
28 + 65 = ,93, 26,15/8/2017 7:42:29 PM
71 - 53 = ,18, 26,15/8/2017 7:42:29 PM
50 - 35 = ,15, 26,15/8/2017 7:42:29 PM
73 + 23 = ,96, 26,15/8/2017 7:42:29 PM
35 + 31 = ,66, 26,15/8/2017 7:42:29 PM
94 - 36 = ,58, 26,15/8/2017 7:42:29 PM
21 + 21 = ,42, 26,15/8/2017 7:42:29 PM
43 + 22 = ,65, 26,15/8/2017 7:42:29 PM
33 - 21 = ,12, 26,15/8/2017 7:42:29 PM
98 - 92 = ,06, 26,15/8/2017 7:42:29 PM
54 + 35 = ,89, 26,15/8/2017 7:42:29 PM
10 + 18 = ,28, 26,15/8/2017 7:42:29 PM
25 + 23 = ,48, 27,15/8/2017 7:47:54 PM
40 - 15 = ,25, 27,15/8/2017 7:47:54 PM
10 + 65 = ,75, 27,15/8/2017 7:47:54 PM
23 - 19 = ,04, 27,15/8/2017 7:47:54 PM
18 + 66 = ,84, 27,15/8/2017 7:47:54 PM
32 - 29 = ,03, 27,15/8/2017 7:47:54 PM
35 - 26 = ,09, 27,15/8/2017 7:47:54 PM
26 + 44 = ,70, 27,15/8/2017 7:47:54 PM
99 - 73 = ,26, 27,15/8/2017 7:47:54 PM
34 + 15 = ,49, 27,15/8/2017 7:47:54 PM
27 - 23 = ,04, 27,15/8/2017 7:47:54 PM
70 - 37 = ,33, 27,15/8/2017 7:47:54 PM
50 - 46 = ,04, 27,15/8/2017 7:47:54 PM
60 + 27 = ,87, 27,15/8/2017 7:47:54 PM
92 - 84 = ,08, 27,15/8/2017 7:47:54 PM
22 - 10 = ,12, 27,15/8/2017 7:47:54 PM
64 - 16 = ,48, 27,15/8/2017 7:47:54 PM
82 - 22 = ,60, 27,15/8/2017 7:47:54 PM
65 - 12 = ,53, 27,15/8/2017 7:47:54 PM
27 + 57 = ,84, 27,15/8/2017 7:47:54 PM
79 - 49 = ,30, 28,15/8/2017 7:51:33 PM
39 - 27 = ,12, 28,15/8/2017 7:51:33 PM
96 - 83 = ,13, 28,15/8/2017 7:51:33 PM
86 - 49 = ,37, 28,15/8/2017 7:51:33 PM
77 - 28 = ,49, 28,15/8/2017 7:51:33 PM
96 - 23 = ,73, 28,15/8/2017 7:51:33 PM
36 - 12 = ,24, 28,15/8/2017 7:51:33 PM
60 - 38 = ,22, 28,15/8/2017 7:51:33 PM
65 - 53 = ,12, 28,15/8/2017 7:51:33 PM
84 + 14 = ,98, 28,15/8/2017 7:51:33 PM
66 + 27 = ,93, 28,15/8/2017 7:51:33 PM
87 + 10 = ,97, 28,15/8/2017 7:51:33 PM
33 + 23 = ,56, 28,15/8/2017 7:51:33 PM
68 + 30 = ,98, 28,15/8/2017 7:51:33 PM
20 + 66 = ,86, 28,15/8/2017 7:51:33 PM
75 + 24 = ,99, 28,15/8/2017 7:51:33 PM
84 - 73 = ,11, 28,15/8/2017 7:51:33 PM
40 + 55 = ,95, 28,15/8/2017 7:51:33 PM
90 - 56 = ,34, 28,15/8/2017 7:51:33 PM
21 + 76 = ,97, 28,15/8/2017 7:51:33 PM
56 - 40 = ,16, 29,15/8/2017 7:55:56 PM
69 - 23 = ,46, 29,15/8/2017 7:55:56 PM
29 - 14 = ,15, 29,15/8/2017 7:55:56 PM
61 - 57 = ,04, 29,15/8/2017 7:55:56 PM
17 + 71 = ,88, 29,15/8/2017 7:55:56 PM
80 - 53 = ,27, 29,15/8/2017 7:55:56 PM
48 + 17 = ,65, 29,15/8/2017 7:55:56 PM
15 - 14 = ,01, 29,15/8/2017 7:55:56 PM
90 - 60 = ,30, 29,15/8/2017 7:55:56 PM
19 + 62 = ,81, 29,15/8/2017 7:55:56 PM
22 + 64 = ,86, 29,15/8/2017 7:55:56 PM
93 - 78 = ,15, 29,15/8/2017 7:55:56 PM
59 - 40 = ,19, 29,15/8/2017 7:55:56 PM
51 - 33 = ,18, 29,15/8/2017 7:55:56 PM
42 + 10 = ,52, 29,15/8/2017 7:55:56 PM
94 - 68 = ,26, 29,15/8/2017 7:55:56 PM
30 - 10 = ,20, 29,15/8/2017 7:55:56 PM
73 - 11 = ,62, 29,15/8/2017 7:55:56 PM
84 + 11 = ,95, 29,15/8/2017 7:55:56 PM
52 - 39 = ,13, 29,15/8/2017 7:55:56 PM
75 - 60 = ,15, 30,15/8/2017 8:01:55 PM
82 + 11 = ,93, 30,15/8/2017 8:01:55 PM
76 - 65 = ,11, 30,15/8/2017 8:01:55 PM
33 - 15 = ,18, 30,15/8/2017 8:01:55 PM
95 - 77 = ,18, 30,15/8/2017 8:01:55 PM
47 - 25 = ,22, 30,15/8/2017 8:01:55 PM
26 + 20 = ,46, 30,15/8/2017 8:01:55 PM
13 + 71 = ,84, 30,15/8/2017 8:01:55 PM
46 - 16 = ,30, 30,15/8/2017 8:01:55 PM
48 - 32 = ,16, 30,15/8/2017 8:01:55 PM
88 + 11 = ,99, 30,15/8/2017 8:01:55 PM
71 - 52 = ,19, 30,15/8/2017 8:01:55 PM
43 + 44 = ,87, 30,15/8/2017 8:01:55 PM
71 - 24 = ,47, 30,15/8/2017 8:01:55 PM
87 - 16 = ,71, 30,15/8/2017 8:01:55 PM
80 - 65 = ,15, 30,15/8/2017 8:01:55 PM
21 + 19 = ,40, 30,15/8/2017 8:01:55 PM
81 - 36 = ,45, 30,15/8/2017 8:01:55 PM
32 + 29 = ,61, 30,15/8/2017 8:01:55 PM
46 - 34 = ,12, 30,15/8/2017 8:01:55 PM
31 + 15 = ,46, 31,15/8/2017 8:04:35 PM
35 + 19 = ,54, 31,15/8/2017 8:04:35 PM
81 - 41 = ,40, 31,15/8/2017 8:04:35 PM
52 - 33 = ,19, 31,15/8/2017 8:04:35 PM
54 - 21 = ,33, 31,15/8/2017 8:04:35 PM
45 - 26 = ,19, 31,15/8/2017 8:04:35 PM
61 - 59 = ,02, 31,15/8/2017 8:04:35 PM
77 - 21 = ,56, 31,15/8/2017 8:04:35 PM
60 + 36 = ,96, 31,15/8/2017 8:04:35 PM
18 + 13 = ,31, 31,15/8/2017 8:04:35 PM
30 + 16 = ,46, 31,15/8/2017 8:04:35 PM
51 + 48 = ,99, 31,15/8/2017 8:04:35 PM
87 - 76 = ,11, 31,15/8/2017 8:04:35 PM
41 - 33 = ,08, 31,15/8/2017 8:04:35 PM
52 + 30 = ,82, 31,15/8/2017 8:04:35 PM
89 - 10 = ,79, 31,15/8/2017 8:04:35 PM
94 - 89 = ,05, 31,15/8/2017 8:04:35 PM
38 + 26 = ,64, 31,15/8/2017 8:04:35 PM
42 - 11 = ,31, 31,15/8/2017 8:04:35 PM
38 - 11 = ,27, 32,15/8/2017 8:09:08 PM
38 + 52 = ,90, 32,15/8/2017 8:09:08 PM
21 + 29 = ,50, 32,15/8/2017 8:09:08 PM
95 - 44 = ,51, 32,15/8/2017 8:09:08 PM
30 + 61 = ,91, 32,15/8/2017 8:09:08 PM
79 - 13 = ,66, 32,15/8/2017 8:09:08 PM
67 + 21 = ,88, 32,15/8/2017 8:09:08 PM
20 + 41 = ,61, 32,15/8/2017 8:09:08 PM
70 + 26 = ,96, 32,15/8/2017 8:09:08 PM
77 - 35 = ,42, 32,15/8/2017 8:09:08 PM
66 - 52 = ,14, 32,15/8/2017 8:09:08 PM
41 + 42 = ,83, 32,15/8/2017 8:09:08 PM
62 - 52 = ,10, 32,15/8/2017 8:09:08 PM
97 - 12 = ,85, 32,15/8/2017 8:09:08 PM
86 - 46 = ,40, 32,15/8/2017 8:09:08 PM
96 - 83 = ,13, 32,15/8/2017 8:09:08 PM
91 - 61 = ,30, 32,15/8/2017 8:09:08 PM
97 - 39 = ,58, 32,15/8/2017 8:09:08 PM
22 - 21 = ,01, 32,15/8/2017 8:09:08 PM
63 + 11 = ,74, 32,15/8/2017 8:09:08 PM
41 + 58 = ,99, 33,15/8/2017 8:12:44 PM
60 + 32 = ,92, 33,15/8/2017 8:12:44 PM
15 + 19 = ,34, 33,15/8/2017 8:12:44 PM
63 - 56 = ,07, 33,15/8/2017 8:12:44 PM
90 - 74 = ,16, 33,15/8/2017 8:12:44 PM
42 - 35 = ,07, 33,15/8/2017 8:12:44 PM
81 - 39 = ,42, 33,15/8/2017 8:12:44 PM
37 + 24 = ,61, 33,15/8/2017 8:12:44 PM
29 - 21 = ,08, 33,15/8/2017 8:12:44 PM
79 - 24 = ,55, 33,15/8/2017 8:12:44 PM
94 - 71 = ,23, 33,15/8/2017 8:12:44 PM
64 - 24 = ,40, 33,15/8/2017 8:12:44 PM
54 + 19 = ,73, 33,15/8/2017 8:12:44 PM
36 - 26 = ,10, 33,15/8/2017 8:12:44 PM
60 + 21 = ,81, 33,15/8/2017 8:12:44 PM
62 + 32 = ,94, 33,15/8/2017 8:12:44 PM
53 + 19 = ,72, 33,15/8/2017 8:12:44 PM
51 - 15 = ,36, 33,15/8/2017 8:12:44 PM
37 - 23 = ,14, 33,15/8/2017 8:12:44 PM
48 + 40 = ,88, 34,15/8/2017 8:16:58 PM
10 + 81 = ,91, 34,15/8/2017 8:16:58 PM
41 + 45 = ,86, 34,15/8/2017 8:16:58 PM
82 - 42 = ,40, 34,15/8/2017 8:16:58 PM
41 - 24 = ,17, 34,15/8/2017 8:16:58 PM
29 + 50 = ,79, 34,15/8/2017 8:16:58 PM
95 - 12 = ,83, 34,15/8/2017 8:16:58 PM
31 + 49 = ,80, 34,15/8/2017 8:16:58 PM
25 + 66 = ,91, 34,15/8/2017 8:16:58 PM
64 - 48 = ,16, 34,15/8/2017 8:16:58 PM
23 + 30 = ,53, 34,15/8/2017 8:16:58 PM
85 - 73 = ,12, 34,15/8/2017 8:16:58 PM
69 - 34 = ,35, 34,15/8/2017 8:16:58 PM
14 + 39 = ,53, 34,15/8/2017 8:16:58 PM
93 - 10 = ,83, 34,15/8/2017 8:16:58 PM
32 - 10 = ,22, 34,15/8/2017 8:16:58 PM
44 + 19 = ,63, 34,15/8/2017 8:16:58 PM
13 + 85 = ,98, 34,15/8/2017 8:16:58 PM
88 - 65 = ,23, 34,15/8/2017 8:16:58 PM
83 + 11 = ,94, 35,15/8/2017 8:20:19 PM
24 + 70 = ,94, 35,15/8/2017 8:20:19 PM
50 + 40 = ,90, 35,15/8/2017 8:20:19 PM
95 - 25 = ,70, 35,15/8/2017 8:20:19 PM
49 - 15 = ,34, 35,15/8/2017 8:20:19 PM
33 - 29 = ,04, 35,15/8/2017 8:20:19 PM
37 + 48 = ,85, 35,15/8/2017 8:20:19 PM
31 + 58 = ,89, 35,15/8/2017 8:20:19 PM
56 + 40 = ,96, 35,15/8/2017 8:20:19 PM
30 + 58 = ,88, 35,15/8/2017 8:20:19 PM
26 + 71 = ,97, 35,15/8/2017 8:20:19 PM
60 + 38 = ,98, 35,15/8/2017 8:20:19 PM
79 - 17 = ,62, 35,15/8/2017 8:20:19 PM
16 + 19 = ,35, 35,15/8/2017 8:20:19 PM
79 - 19 = ,60, 35,15/8/2017 8:20:19 PM
61 - 20 = ,41, 35,15/8/2017 8:20:19 PM
83 - 66 = ,17, 35,15/8/2017 8:20:19 PM
81 - 21 = ,60, 35,15/8/2017 8:20:19 PM
56 - 45 = ,11, 35,15/8/2017 8:20:19 PM
58 + 35 = ,93, 35,15/8/2017 8:20:19 PM
