Question,Your_Answer,Round,TimeStamp
15 + 82 = ,97, 24,17/8/2017 8:27:23 PM
77 + 92 = ,169, 24,17/8/2017 8:27:23 PM
29 + 66 = ,95, 24,17/8/2017 8:27:23 PM
90 + 71 = ,161, 24,17/8/2017 8:27:23 PM
80 + 70 = ,150, 24,17/8/2017 8:27:23 PM
94 - 34 = ,60, 24,17/8/2017 8:27:23 PM
70 - 16 = ,54, 25,17/8/2017 8:29:56 PM
91 - 24 = ,67, 25,17/8/2017 8:29:56 PM
66 + 23 = ,89, 25,17/8/2017 8:29:56 PM
92 + 53 = ,145, 25,17/8/2017 8:29:56 PM
49 + 59 = ,108, 25,17/8/2017 8:29:56 PM
10 + 46 = ,56, 25,17/8/2017 8:29:56 PM
12 + 88 = ,100, 25,17/8/2017 8:29:56 PM
79 + 71 = ,150, 25,17/8/2017 8:29:56 PM
66 + 80 = ,146, 25,17/8/2017 8:29:56 PM
64 + 76 = ,140, 25,17/8/2017 8:29:56 PM
54 + 38 = ,92, 25,17/8/2017 8:29:56 PM
14 + 91 = ,105, 25,17/8/2017 8:29:56 PM
91 + 13 = ,104, 25,17/8/2017 8:29:56 PM
42 + 25 = ,67, 25,17/8/2017 8:29:56 PM
96 + 19 = ,115, 25,17/8/2017 8:29:56 PM
51 + 36 = ,87, 25,17/8/2017 8:29:56 PM
62 + 82 = ,144, 25,17/8/2017 8:29:56 PM
10 + 78 = ,88, 25,17/8/2017 8:29:56 PM
90 + 81 = ,171, 25,17/8/2017 8:29:56 PM
42 + 72 = ,114, 26,17/8/2017 8:33:13 PM
88 - 20 = ,68, 26,17/8/2017 8:33:13 PM
21 + 59 = ,80, 26,17/8/2017 8:33:13 PM
53 + 15 = ,68, 26,17/8/2017 8:33:13 PM
28 + 49 = ,77, 26,17/8/2017 8:33:13 PM
71 + 61 = ,132, 26,17/8/2017 8:33:13 PM
89 + 17 = ,106, 26,17/8/2017 8:33:13 PM
19 + 59 = ,78, 26,17/8/2017 8:33:13 PM
21 + 32 = ,53, 26,17/8/2017 8:33:13 PM
91 + 63 = ,154, 26,17/8/2017 8:33:13 PM
27 + 30 = ,57, 26,17/8/2017 8:33:13 PM
47 + 45 = ,92, 26,17/8/2017 8:33:13 PM
96 - 42 = ,54, 26,17/8/2017 8:33:13 PM
41 + 88 = ,129, 26,17/8/2017 8:33:13 PM
56 + 44 = ,100, 26,17/8/2017 8:33:13 PM
83 + 56 = ,139, 26,17/8/2017 8:33:13 PM
13 + 41 = ,54, 26,17/8/2017 8:33:13 PM
29 + 45 = ,74, 26,17/8/2017 8:33:13 PM
86 + 94 = ,180, 26,17/8/2017 8:33:13 PM
90 - 32 = ,58, 27,17/8/2017 8:39:20 PM
39 + 20 = ,59, 27,17/8/2017 8:39:20 PM
63 - 11 = ,52, 27,17/8/2017 8:39:20 PM
56 + 80 = ,136, 27,17/8/2017 8:39:20 PM
91 + 52 = ,143, 27,17/8/2017 8:39:20 PM
98 + 47 = ,145, 27,17/8/2017 8:39:20 PM
75 + 44 = ,119, 27,17/8/2017 8:39:20 PM
22 + 81 = ,103, 27,17/8/2017 8:39:20 PM
47 + 11 = ,58, 27,17/8/2017 8:39:20 PM
46 + 39 = ,85, 27,17/8/2017 8:39:20 PM
15 + 87 = ,102, 27,17/8/2017 8:39:20 PM
44 + 61 = ,105, 27,17/8/2017 8:39:20 PM
73 + 97 = ,170, 27,17/8/2017 8:39:20 PM
86 + 94 = ,180, 27,17/8/2017 8:39:20 PM
95 + 13 = ,108, 27,17/8/2017 8:39:20 PM
48 + 42 = ,90, 27,17/8/2017 8:39:20 PM
15 + 99 = ,114, 27,17/8/2017 8:39:20 PM
47 + 52 = ,99, 27,17/8/2017 8:39:20 PM
18 + 64 = ,82, 27,17/8/2017 8:39:20 PM
51 + 38 = ,89, 27,17/8/2017 8:39:20 PM
50 + 55 = ,105, 28,17/8/2017 8:43:13 PM
97 + 59 = ,156, 28,17/8/2017 8:43:13 PM
11 + 42 = ,53, 28,17/8/2017 8:43:13 PM
61 + 36 = ,97, 28,17/8/2017 8:43:13 PM
95 + 22 = ,117, 28,17/8/2017 8:43:13 PM
53 + 67 = ,120, 28,17/8/2017 8:43:13 PM
12 + 93 = ,105, 28,17/8/2017 8:43:13 PM
84 + 21 = ,105, 28,17/8/2017 8:43:13 PM
90 + 50 = ,140, 28,17/8/2017 8:43:13 PM
51 + 36 = ,87, 28,17/8/2017 8:43:13 PM
74 + 64 = ,138, 28,17/8/2017 8:43:13 PM
20 + 93 = ,113, 28,17/8/2017 8:43:13 PM
58 + 19 = ,77, 28,17/8/2017 8:43:13 PM
77 - 26 = ,51, 28,17/8/2017 8:43:13 PM
66 + 85 = ,151, 28,17/8/2017 8:43:13 PM
72 + 83 = ,155, 28,17/8/2017 8:43:13 PM
66 + 39 = ,105, 28,17/8/2017 8:43:13 PM
58 + 33 = ,91, 28,17/8/2017 8:43:13 PM
88 + 83 = ,171, 29,17/8/2017 8:45:59 PM
93 + 56 = ,149, 29,17/8/2017 8:45:59 PM
29 + 89 = ,118, 29,17/8/2017 8:45:59 PM
46 + 32 = ,78, 29,17/8/2017 8:45:59 PM
51 + 31 = ,82, 29,17/8/2017 8:45:59 PM
30 + 69 = ,99, 29,17/8/2017 8:45:59 PM
26 + 61 = ,87, 29,17/8/2017 8:45:59 PM
25 + 85 = ,110, 29,17/8/2017 8:45:59 PM
47 + 91 = ,138, 29,17/8/2017 8:45:59 PM
67 + 87 = ,154, 29,17/8/2017 8:45:59 PM
62 + 82 = ,144, 29,17/8/2017 8:45:59 PM
75 - 18 = ,57, 29,17/8/2017 8:45:59 PM
98 + 38 = ,136, 29,17/8/2017 8:45:59 PM
97 + 36 = ,133, 29,17/8/2017 8:45:59 PM
48 + 51 = ,99, 29,17/8/2017 8:45:59 PM
54 + 10 = ,64, 29,17/8/2017 8:45:59 PM
25 + 37 = ,62, 29,17/8/2017 8:45:59 PM
53 + 22 = ,75, 29,17/8/2017 8:45:59 PM
80 + 35 = ,115, 29,17/8/2017 8:45:59 PM
99 + 49 = ,148, 30,17/8/2017 8:50:09 PM
59 + 14 = ,73, 30,17/8/2017 8:50:09 PM
47 + 11 = ,58, 30,17/8/2017 8:50:09 PM
98 + 28 = ,126, 30,17/8/2017 8:50:09 PM
93 - 29 = ,64, 30,17/8/2017 8:50:09 PM
30 + 98 = ,128, 30,17/8/2017 8:50:09 PM
49 + 30 = ,79, 30,17/8/2017 8:50:09 PM
33 + 91 = ,124, 30,17/8/2017 8:50:09 PM
53 + 79 = ,132, 30,17/8/2017 8:50:09 PM
11 + 49 = ,60, 30,17/8/2017 8:50:09 PM
70 - 18 = ,52, 30,17/8/2017 8:50:09 PM
13 + 44 = ,57, 30,17/8/2017 8:50:09 PM
40 + 34 = ,74, 30,17/8/2017 8:50:09 PM
99 - 21 = ,78, 30,17/8/2017 8:50:09 PM
61 + 38 = ,99, 30,17/8/2017 8:50:09 PM
94 - 38 = ,56, 30,17/8/2017 8:50:09 PM
20 + 83 = ,103, 30,17/8/2017 8:50:09 PM
24 + 99 = ,123, 30,17/8/2017 8:50:09 PM
54 + 17 = ,71, 30,17/8/2017 8:50:09 PM
73 + 78 = ,151, 30,17/8/2017 8:50:09 PM
47 + 50 = ,97, 31,17/8/2017 8:52:55 PM
74 - 10 = ,64, 31,17/8/2017 8:52:55 PM
45 + 56 = ,101, 31,17/8/2017 8:52:55 PM
70 + 95 = ,165, 31,17/8/2017 8:52:55 PM
16 + 41 = ,57, 31,17/8/2017 8:52:55 PM
47 + 75 = ,122, 31,17/8/2017 8:52:55 PM
86 + 52 = ,138, 31,17/8/2017 8:52:55 PM
17 + 75 = ,92, 31,17/8/2017 8:52:55 PM
66 + 56 = ,122, 31,17/8/2017 8:52:55 PM
28 + 51 = ,79, 31,17/8/2017 8:52:55 PM
80 + 38 = ,118, 31,17/8/2017 8:52:55 PM
37 + 33 = ,70, 31,17/8/2017 8:52:55 PM
93 - 10 = ,83, 31,17/8/2017 8:52:55 PM
91 + 34 = ,125, 31,17/8/2017 8:52:55 PM
99 - 12 = ,87, 31,17/8/2017 8:52:55 PM
90 + 64 = ,154, 31,17/8/2017 8:52:55 PM
71 + 34 = ,105, 31,17/8/2017 8:52:55 PM
54 + 29 = ,83, 31,17/8/2017 8:52:55 PM
72 + 72 = ,144, 31,17/8/2017 8:52:55 PM
93 + 42 = ,135, 31,17/8/2017 8:52:55 PM
96 + 61 = ,157, 32,17/8/2017 8:57:38 PM
25 + 81 = ,106, 32,17/8/2017 8:57:38 PM
34 + 22 = ,56, 32,17/8/2017 8:57:38 PM
99 + 54 = ,153, 32,17/8/2017 8:57:38 PM
77 + 77 = ,154, 32,17/8/2017 8:57:38 PM
23 + 87 = ,110, 32,17/8/2017 8:57:38 PM
76 - 17 = ,59, 32,17/8/2017 8:57:38 PM
21 + 69 = ,90, 32,17/8/2017 8:57:38 PM
83 - 17 = ,66, 32,17/8/2017 8:57:38 PM
56 + 81 = ,137, 32,17/8/2017 8:57:38 PM
48 + 44 = ,92, 32,17/8/2017 8:57:38 PM
76 + 80 = ,156, 32,17/8/2017 8:57:38 PM
45 + 79 = ,124, 32,17/8/2017 8:57:38 PM
44 + 65 = ,109, 32,17/8/2017 8:57:38 PM
83 + 64 = ,147, 32,17/8/2017 8:57:38 PM
25 + 68 = ,93, 32,17/8/2017 8:57:38 PM
49 + 53 = ,102, 32,17/8/2017 8:57:38 PM
14 + 72 = ,86, 32,17/8/2017 8:57:38 PM
58 + 91 = ,149, 32,17/8/2017 8:57:38 PM
76 + 95 = ,171, 33,17/8/2017 9:02:02 PM
76 - 11 = ,65, 33,17/8/2017 9:02:02 PM
93 + 97 = ,190, 33,17/8/2017 9:02:02 PM
33 + 60 = ,93, 33,17/8/2017 9:02:02 PM
86 + 32 = ,118, 33,17/8/2017 9:02:02 PM
76 + 41 = ,117, 33,17/8/2017 9:02:02 PM
99 + 63 = ,162, 33,17/8/2017 9:02:02 PM
40 + 75 = ,115, 33,17/8/2017 9:02:02 PM
30 + 95 = ,125, 33,17/8/2017 9:02:02 PM
17 + 92 = ,109, 33,17/8/2017 9:02:02 PM
75 + 53 = ,128, 33,17/8/2017 9:02:02 PM
79 + 60 = ,139, 33,17/8/2017 9:02:02 PM
56 + 23 = ,79, 33,17/8/2017 9:02:02 PM
86 - 22 = ,64, 33,17/8/2017 9:02:02 PM
77 + 59 = ,136, 33,17/8/2017 9:02:02 PM
82 - 22 = ,60, 33,17/8/2017 9:02:02 PM
94 + 46 = ,140, 33,17/8/2017 9:02:02 PM
43 + 12 = ,55, 33,17/8/2017 9:02:02 PM
76 + 89 = ,165, 33,17/8/2017 9:02:02 PM
24 + 47 = ,71, 33,17/8/2017 9:02:02 PM
14 + 42 = ,56, 34,17/8/2017 9:05:12 PM
42 + 44 = ,86, 34,17/8/2017 9:05:12 PM
83 - 14 = ,69, 34,17/8/2017 9:05:12 PM
67 - 16 = ,51, 34,17/8/2017 9:05:12 PM
48 + 93 = ,141, 34,17/8/2017 9:05:12 PM
40 + 64 = ,104, 34,17/8/2017 9:05:12 PM
51 + 68 = ,119, 34,17/8/2017 9:05:12 PM
45 + 72 = ,117, 34,17/8/2017 9:05:12 PM
90 + 40 = ,130, 34,17/8/2017 9:05:12 PM
29 + 36 = ,65, 34,17/8/2017 9:05:12 PM
97 + 50 = ,147, 34,17/8/2017 9:05:12 PM
92 + 83 = ,175, 34,17/8/2017 9:05:12 PM
73 + 84 = ,157, 34,17/8/2017 9:05:12 PM
57 + 50 = ,107, 34,17/8/2017 9:05:12 PM
89 + 72 = ,161, 34,17/8/2017 9:05:12 PM
82 + 86 = ,168, 34,17/8/2017 9:05:12 PM
32 + 84 = ,116, 34,17/8/2017 9:05:12 PM
32 + 30 = ,62, 34,17/8/2017 9:05:12 PM
78 + 65 = ,143, 34,17/8/2017 9:05:12 PM
65 + 79 = ,144, 34,17/8/2017 9:05:12 PM
58 + 92 = ,150, 35,17/8/2017 9:08:31 PM
45 + 52 = ,97, 35,17/8/2017 9:08:31 PM
96 + 48 = ,144, 35,17/8/2017 9:08:31 PM
59 + 90 = ,149, 35,17/8/2017 9:08:31 PM
87 + 75 = ,162, 35,17/8/2017 9:08:31 PM
89 - 18 = ,71, 35,17/8/2017 9:08:31 PM
41 + 15 = ,56, 35,17/8/2017 9:08:31 PM
40 + 20 = ,60, 35,17/8/2017 9:08:31 PM
51 + 75 = ,126, 35,17/8/2017 9:08:31 PM
56 + 51 = ,107, 35,17/8/2017 9:08:31 PM
38 + 31 = ,69, 35,17/8/2017 9:08:31 PM
17 + 90 = ,107, 35,17/8/2017 9:08:31 PM
26 + 33 = ,59, 35,17/8/2017 9:08:31 PM
32 + 29 = ,61, 35,17/8/2017 9:08:31 PM
34 + 81 = ,115, 35,17/8/2017 9:08:31 PM
69 + 23 = ,92, 35,17/8/2017 9:08:31 PM
12 + 58 = ,70, 35,17/8/2017 9:08:31 PM
39 + 98 = ,137, 35,17/8/2017 9:08:31 PM
43 + 98 = ,141, 35,17/8/2017 9:08:31 PM
16 + 37 = ,53, 35,17/8/2017 9:08:31 PM
