Question,Your_Answer,Round,TimeStamp
18 + 67 = ,85, 4,16/8/2017 7:15:55 PM
27 + 30 = ,57, 4,16/8/2017 7:15:55 PM
90 + 36 = ,126, 4,16/8/2017 7:15:55 PM
98 + 32 = ,130, 4,16/8/2017 7:15:55 PM
88 + 56 = ,144, 4,16/8/2017 7:15:55 PM
95 + 19 = ,114, 4,16/8/2017 7:15:55 PM
48 + 93 = ,141, 5,16/8/2017 7:20:18 PM
56 + 92 = ,148, 5,16/8/2017 7:20:18 PM
90 + 80 = ,170, 5,16/8/2017 7:20:18 PM
68 + 79 = ,147, 5,16/8/2017 7:20:18 PM
29 + 60 = ,89, 5,16/8/2017 7:20:18 PM
37 + 84 = ,121, 5,16/8/2017 7:20:18 PM
78 + 97 = ,175, 5,16/8/2017 7:20:18 PM
91 + 52 = ,143, 5,16/8/2017 7:20:18 PM
15 + 86 = ,101, 5,16/8/2017 7:20:18 PM
63 + 14 = ,77, 5,16/8/2017 7:20:18 PM
64 + 66 = ,130, 5,16/8/2017 7:20:18 PM
59 + 36 = ,95, 5,16/8/2017 7:20:18 PM
58 + 91 = ,149, 5,16/8/2017 7:20:18 PM
53 + 97 = ,150, 5,16/8/2017 7:20:18 PM
95 + 71 = ,166, 5,16/8/2017 7:20:18 PM
20 + 43 = ,63, 5,16/8/2017 7:20:18 PM
59 + 26 = ,85, 5,16/8/2017 7:20:18 PM
19 + 50 = ,69, 5,16/8/2017 7:20:18 PM
25 + 57 = ,82, 5,16/8/2017 7:20:18 PM
10 + 50 = ,60, 5,16/8/2017 7:20:18 PM
36 + 68 = ,104, 6,16/8/2017 7:24:42 PM
31 + 54 = ,85, 6,16/8/2017 7:24:42 PM
35 + 53 = ,88, 6,16/8/2017 7:24:42 PM
58 + 49 = ,107, 6,16/8/2017 7:24:42 PM
50 + 45 = ,95, 6,16/8/2017 7:24:42 PM
91 - 39 = ,52, 6,16/8/2017 7:24:42 PM
86 + 32 = ,118, 6,16/8/2017 7:24:42 PM
62 + 57 = ,119, 6,16/8/2017 7:24:42 PM
94 - 33 = ,61, 6,16/8/2017 7:24:42 PM
49 + 64 = ,113, 6,16/8/2017 7:24:42 PM
30 + 56 = ,86, 6,16/8/2017 7:24:42 PM
30 + 60 = ,90, 6,16/8/2017 7:24:42 PM
25 + 46 = ,71, 6,16/8/2017 7:24:42 PM
17 + 86 = ,103, 6,16/8/2017 7:24:42 PM
77 - 26 = ,51, 6,16/8/2017 7:24:42 PM
88 + 46 = ,134, 6,16/8/2017 7:24:42 PM
32 + 73 = ,105, 6,16/8/2017 7:24:42 PM
45 + 49 = ,94, 6,16/8/2017 7:24:42 PM
47 + 73 = ,120, 6,16/8/2017 7:24:42 PM
83 - 11 = ,72, 6,16/8/2017 7:24:42 PM
30 + 65 = ,95, 7,16/8/2017 7:28:10 PM
79 + 66 = ,145, 7,16/8/2017 7:28:10 PM
65 + 81 = ,146, 7,16/8/2017 7:28:10 PM
97 - 30 = ,67, 7,16/8/2017 7:28:10 PM
55 + 24 = ,79, 7,16/8/2017 7:28:10 PM
18 + 63 = ,81, 7,16/8/2017 7:28:10 PM
83 + 50 = ,133, 7,16/8/2017 7:28:10 PM
52 + 62 = ,114, 7,16/8/2017 7:28:10 PM
46 + 12 = ,58, 7,16/8/2017 7:28:10 PM
18 + 94 = ,112, 7,16/8/2017 7:28:10 PM
25 + 51 = ,76, 7,16/8/2017 7:28:10 PM
84 - 31 = ,53, 7,16/8/2017 7:28:10 PM
98 + 49 = ,147, 7,16/8/2017 7:28:10 PM
54 + 19 = ,73, 7,16/8/2017 7:28:10 PM
67 + 74 = ,141, 7,16/8/2017 7:28:10 PM
64 + 94 = ,158, 7,16/8/2017 7:28:10 PM
96 - 17 = ,79, 7,16/8/2017 7:28:10 PM
81 + 93 = ,174, 7,16/8/2017 7:28:10 PM
58 + 69 = ,127, 7,16/8/2017 7:28:10 PM
53 + 88 = ,141, 7,16/8/2017 7:28:10 PM
67 + 78 = ,145, 8,16/8/2017 7:32:04 PM
35 + 93 = ,128, 8,16/8/2017 7:32:04 PM
66 + 29 = ,95, 8,16/8/2017 7:32:04 PM
49 + 21 = ,70, 8,16/8/2017 7:32:04 PM
87 + 45 = ,132, 8,16/8/2017 7:32:04 PM
55 + 38 = ,93, 8,16/8/2017 7:32:04 PM
93 + 53 = ,146, 8,16/8/2017 7:32:04 PM
97 + 54 = ,151, 8,16/8/2017 7:32:04 PM
87 + 98 = ,185, 8,16/8/2017 7:32:04 PM
76 + 96 = ,172, 8,16/8/2017 7:32:04 PM
96 + 68 = ,164, 8,16/8/2017 7:32:04 PM
26 + 89 = ,115, 8,16/8/2017 7:32:04 PM
44 + 91 = ,135, 8,16/8/2017 7:32:04 PM
81 + 21 = ,102, 8,16/8/2017 7:32:04 PM
17 + 64 = ,81, 8,16/8/2017 7:32:04 PM
76 + 69 = ,145, 8,16/8/2017 7:32:04 PM
17 + 62 = ,79, 8,16/8/2017 7:32:04 PM
94 + 58 = ,152, 8,16/8/2017 7:32:04 PM
89 + 34 = ,123, 8,16/8/2017 7:32:04 PM
30 + 74 = ,104, 9,16/8/2017 7:34:37 PM
69 + 43 = ,112, 9,16/8/2017 7:34:37 PM
51 + 20 = ,71, 9,16/8/2017 7:34:37 PM
70 + 55 = ,125, 9,16/8/2017 7:34:37 PM
70 + 72 = ,142, 9,16/8/2017 7:34:37 PM
45 + 10 = ,55, 9,16/8/2017 7:34:37 PM
47 + 61 = ,108, 9,16/8/2017 7:34:37 PM
93 + 53 = ,146, 9,16/8/2017 7:34:37 PM
27 + 76 = ,103, 9,16/8/2017 7:34:37 PM
90 - 15 = ,75, 9,16/8/2017 7:34:37 PM
60 + 31 = ,91, 9,16/8/2017 7:34:37 PM
64 + 78 = ,142, 9,16/8/2017 7:34:37 PM
17 + 79 = ,96, 9,16/8/2017 7:34:37 PM
96 + 84 = ,180, 9,16/8/2017 7:34:37 PM
28 + 42 = ,70, 9,16/8/2017 7:34:37 PM
73 + 40 = ,113, 9,16/8/2017 7:34:37 PM
11 + 42 = ,53, 9,16/8/2017 7:34:37 PM
96 - 31 = ,65, 9,16/8/2017 7:34:37 PM
98 - 41 = ,57, 9,16/8/2017 7:34:37 PM
52 + 87 = ,139, 10,16/8/2017 7:37:24 PM
48 + 72 = ,120, 10,16/8/2017 7:37:24 PM
64 + 77 = ,141, 10,16/8/2017 7:37:24 PM
12 + 88 = ,100, 10,16/8/2017 7:37:24 PM
64 + 85 = ,149, 10,16/8/2017 7:37:24 PM
96 - 31 = ,65, 10,16/8/2017 7:37:24 PM
52 + 59 = ,111, 10,16/8/2017 7:37:24 PM
63 + 88 = ,151, 10,16/8/2017 7:37:24 PM
39 + 96 = ,135, 10,16/8/2017 7:37:24 PM
11 + 66 = ,77, 10,16/8/2017 7:37:24 PM
65 + 15 = ,80, 10,16/8/2017 7:37:24 PM
48 + 24 = ,72, 10,16/8/2017 7:37:24 PM
82 + 44 = ,126, 10,16/8/2017 7:37:24 PM
71 + 69 = ,140, 10,16/8/2017 7:37:24 PM
41 + 41 = ,82, 10,16/8/2017 7:37:24 PM
95 + 36 = ,131, 10,16/8/2017 7:37:24 PM
71 + 89 = ,160, 10,16/8/2017 7:37:24 PM
82 + 85 = ,167, 10,16/8/2017 7:37:24 PM
32 + 27 = ,59, 10,16/8/2017 7:37:24 PM
89 + 57 = ,146, 10,16/8/2017 7:37:24 PM
