Question,Your_Answer,Round,TimeStamp
333 + 125 = ,458, 4,22/8/2017 8:06:07 PM
342 - 104 = ,238, 4,22/8/2017 8:06:07 PM
215 - 92 = ,123, 4,22/8/2017 8:06:07 PM
171 + 186 = ,357, 4,22/8/2017 8:06:07 PM
361 - 83 = ,278, 4,22/8/2017 8:06:07 PM
137 + 367 = ,504, 4,22/8/2017 8:06:07 PM
326 + 98 = ,424, 4,22/8/2017 8:06:07 PM
161 + 123 = ,284, 4,22/8/2017 8:06:07 PM
391 + 102 = ,493, 4,22/8/2017 8:06:07 PM
297 - 199 = ,98, 5,22/8/2017 8:12:44 PM
163 + 186 = ,349, 5,22/8/2017 8:12:44 PM
145 - 82 = ,63, 5,22/8/2017 8:12:44 PM
113 + 254 = ,367, 5,22/8/2017 8:12:44 PM
252 + 297 = ,549, 5,22/8/2017 8:12:44 PM
337 + 246 = ,583, 5,22/8/2017 8:12:44 PM
361 - 118 = ,243, 5,22/8/2017 8:12:44 PM
327 - 129 = ,198, 5,22/8/2017 8:12:44 PM
210 + 282 = ,492, 5,22/8/2017 8:12:44 PM
346 + 209 = ,555, 5,22/8/2017 8:12:44 PM
221 + 292 = ,513, 5,22/8/2017 8:12:44 PM
113 + 126 = ,239, 5,22/8/2017 8:12:44 PM
199 + 263 = ,462, 5,22/8/2017 8:12:44 PM
253 + 123 = ,376, 5,22/8/2017 8:12:44 PM
219 + 142 = ,361, 5,22/8/2017 8:12:44 PM
395 - 97 = ,298, 5,22/8/2017 8:12:44 PM
326 - 140 = ,186, 5,22/8/2017 8:12:44 PM
232 + 344 = ,576, 5,22/8/2017 8:12:44 PM
178 + 250 = ,428, 5,22/8/2017 8:12:44 PM
212 + 171 = ,383, 5,22/8/2017 8:12:44 PM
248 + 100 = ,348, 6,22/8/2017 8:18:11 PM
177 + 251 = ,428, 6,22/8/2017 8:18:11 PM
225 + 95 = ,320, 6,22/8/2017 8:18:11 PM
247 + 202 = ,449, 6,22/8/2017 8:18:11 PM
121 + 161 = ,282, 6,22/8/2017 8:18:11 PM
225 + 266 = ,491, 6,22/8/2017 8:18:11 PM
101 + 83 = ,184, 6,22/8/2017 8:18:11 PM
115 + 271 = ,386, 6,22/8/2017 8:18:11 PM
319 - 219 = ,100, 6,22/8/2017 8:18:11 PM
270 + 288 = ,558, 6,22/8/2017 8:18:11 PM
137 + 259 = ,396, 6,22/8/2017 8:18:11 PM
147 + 218 = ,365, 6,22/8/2017 8:18:11 PM
86 + 224 = ,310, 6,22/8/2017 8:18:11 PM
135 + 126 = ,261, 6,22/8/2017 8:18:11 PM
330 - 151 = ,179, 6,22/8/2017 8:18:11 PM
346 - 156 = ,190, 6,22/8/2017 8:18:11 PM
233 + 238 = ,471, 6,22/8/2017 8:18:11 PM
35 + 51 = ,86, 1,22/8/2017 8:41:24 PM
73 + 13 = ,86, 1,22/8/2017 8:45:55 PM
